0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
448,505,505,518,518,417,445,477,476,474,439,428,496,528,424,442,3
449,505,506,518,518,418,445,478,476,474,440,429,496,527,424,444,3
449,505,506,518,517,418,445,478,476,474,442,430,496,528,426,454,3
451,505,508,518,516,420,444,493,476,474,444,431,497,528,425,442,3
446,500,500,530,465,371,446,520,460,392,441,397,467,497,461,483,3
434,507,485,524,507,401,447,483,474,446,435,425,481,511,487,498,3
433,507,485,523,516,405,449,482,476,457,444,421,480,522,479,479,3
440,509,491,522,519,409,449,484,478,459,438,433,487,527,460,465,3
442,509,491,520,518,410,450,482,476,453,440,437,487,527,451,459,3
444,509,492,520,519,412,449,485,478,459,442,438,488,529,450,464,3
