0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
531,545,517,533,489,352,441,437,488,446,462,441,530,537,460,433,3
531,545,517,533,489,351,442,436,488,445,462,442,530,537,460,433,3
531,545,518,535,489,352,443,434,487,445,463,443,530,536,461,434,3
530,545,519,535,490,353,443,430,487,446,464,443,530,537,464,442,3
531,545,519,532,490,352,443,433,488,446,463,444,530,537,463,439,3
531,545,519,533,490,352,444,433,488,446,463,445,530,537,463,440,3
531,545,519,533,490,352,444,433,488,446,463,445,530,537,463,442,3
532,545,516,538,491,350,442,371,487,443,464,446,530,537,462,426,3
531,545,520,534,490,352,444,414,487,446,458,445,531,537,457,433,3
531,545,520,533,491,353,444,420,488,446,460,445,530,537,458,442,3
