0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
393,401,99,521,520,461,456,193,493,425,522,511,82,539,264,455,1
384,384,153,522,515,460,449,161,493,417,519,500,84,540,239,429,1
391,396,120,522,518,462,454,177,493,423,522,507,84,540,249,445,1
394,398,101,522,519,465,458,214,493,431,523,510,85,540,243,447,1
394,400,108,521,519,465,458,211,493,431,524,512,85,540,246,448,1
397,407,102,517,521,465,457,220,492,432,523,511,86,539,247,450,1
396,408,104,517,523,465,456,203,492,433,523,512,85,539,244,450,1
396,409,121,518,522,465,453,164,492,433,524,513,82,539,247,452,1
398,411,117,521,521,464,453,161,493,440,525,514,78,537,252,453,1
395,408,118,520,520,462,450,133,492,434,528,514,79,537,257,456,1
