0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
476,485,194,442,500,460,463,510,432,358,481,440,517,514,464,473,2
477,486,192,444,501,460,463,510,433,357,482,442,517,515,465,457,2
477,487,204,447,501,460,463,510,433,353,483,443,516,515,465,458,2
478,487,210,450,502,461,464,510,434,350,484,445,517,516,465,486,2
480,490,206,450,504,462,464,511,435,354,485,446,518,516,466,461,2
480,489,202,451,501,462,464,510,435,349,486,447,517,516,466,461,2
480,490,201,450,503,461,464,510,436,349,486,447,517,516,467,486,2
480,490,208,453,504,461,464,510,436,346,487,448,517,516,467,472,2
481,491,207,454,505,462,464,511,437,345,487,449,517,517,467,461,2
481,491,206,454,504,461,464,510,437,349,488,449,517,517,468,463,2
