0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
229,492,238,517,527,419,447,390,486,521,523,524,325,540,352,405,1
239,495,253,516,527,424,448,400,485,518,522,523,334,539,352,412,1
228,498,255,514,525,400,447,397,485,517,523,524,335,539,353,413,1
247,498,260,516,529,426,449,402,485,521,522,524,329,538,351,403,1
251,498,271,516,529,430,449,401,485,519,521,523,335,538,351,405,1
252,495,268,517,526,432,449,382,485,521,521,523,330,538,352,413,1
256,497,275,517,527,433,450,392,485,521,521,523,335,539,352,407,1
256,496,276,517,526,432,450,380,485,521,522,524,335,539,352,406,1
258,497,279,517,526,432,451,391,485,520,521,524,342,538,353,409,1
257,496,273,517,526,434,450,390,485,520,521,523,337,538,354,414,1
