0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
486,510,511,523,531,470,416,438,445,251,293,435,539,540,504,442,3
488,511,512,522,532,431,417,438,445,249,301,436,539,541,505,445,3
489,511,512,522,532,427,419,438,445,248,305,437,539,540,506,446,3
489,512,513,522,532,448,419,438,446,247,309,437,539,541,506,447,3
489,511,513,523,533,416,419,437,446,245,311,437,539,541,507,447,3
489,512,513,521,532,504,420,439,446,244,313,438,539,540,507,448,3
491,513,515,523,533,415,421,439,447,241,315,438,539,541,509,449,3
490,512,515,524,534,464,421,438,447,236,315,438,539,541,509,449,3
490,511,516,524,534,450,421,436,447,227,316,438,539,540,509,449,3
491,513,515,522,533,410,421,439,448,229,319,439,538,541,509,450,3
