0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
510,516,543,510,526,451,411,351,473,523,477,483,525,536,397,490,3
511,517,544,512,527,453,414,353,474,523,480,485,526,537,399,493,3
509,518,542,510,525,451,413,349,472,521,478,484,524,535,400,492,3
510,518,543,510,527,451,414,338,474,523,479,485,525,536,399,491,3
510,519,543,511,527,452,414,327,474,523,479,485,525,536,399,492,3
511,520,544,512,528,453,416,339,475,523,481,487,526,536,401,494,3
511,521,544,512,528,453,417,340,475,523,481,488,526,537,402,495,3
511,521,544,512,528,453,417,322,476,524,481,487,526,537,402,494,3
512,522,545,513,529,454,419,323,476,524,482,488,526,537,403,495,3
511,521,544,512,529,453,418,330,476,523,482,488,526,537,404,496,3
