0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
510,528,302,516,535,473,480,447,488,509,523,526,439,527,517,499,0
510,528,303,515,535,474,480,449,488,509,523,526,440,527,517,499,0
509,529,303,515,535,474,479,450,488,508,523,526,439,527,518,500,0
509,528,303,514,534,473,478,451,487,508,523,525,439,527,517,500,0
513,525,299,515,504,463,479,450,487,508,524,526,439,526,518,500,0
507,515,265,512,478,386,479,433,485,506,523,526,437,525,518,499,0
508,529,296,516,534,460,479,439,486,509,524,528,439,527,519,501,0
509,530,302,516,534,465,479,444,486,509,523,527,440,527,520,501,0
511,531,302,516,535,467,479,447,487,509,524,528,440,528,520,502,0
512,530,300,516,534,469,480,448,487,509,524,528,439,528,520,502,0
