0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
486,544,526,519,530,441,472,517,472,340,523,497,473,526,535,533,0
485,545,524,520,530,441,472,513,472,338,523,497,474,526,534,534,0
486,545,527,519,530,441,472,519,471,339,523,496,474,525,534,535,0
486,545,526,519,530,441,472,516,471,339,523,496,473,525,535,534,0
487,545,526,519,531,441,472,517,472,340,523,496,474,526,535,533,0
477,533,525,519,541,448,472,522,471,341,523,496,474,525,535,534,0
473,532,519,519,542,449,472,518,472,341,523,496,474,526,535,534,0
474,533,523,519,541,449,472,523,471,342,523,496,474,526,535,534,0
474,533,524,520,542,450,473,523,472,343,523,497,474,527,534,534,0
472,533,521,520,542,450,473,521,471,342,523,497,474,526,535,534,0
