0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
331,411,90,508,549,481,456,149,468,405,509,503,77,477,504,491,1
339,412,85,509,546,483,457,190,468,408,510,505,77,478,505,491,1
337,411,78,509,547,484,458,184,469,412,511,506,75,478,506,492,1
318,402,78,510,548,484,459,151,470,418,512,506,74,479,506,492,1
311,399,80,510,546,484,459,273,470,418,512,507,75,479,507,493,1
308,399,82,510,548,482,460,263,470,417,512,508,75,480,507,493,1
306,398,82,510,547,483,460,280,470,420,512,508,74,480,507,494,1
303,396,81,510,548,483,460,279,470,420,512,509,74,480,508,494,1
299,394,81,510,547,483,461,284,470,420,513,510,75,481,508,494,1
298,394,78,511,548,483,461,287,470,421,513,510,75,481,508,494,1
