0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
499,546,558,526,534,440,478,546,481,364,544,535,497,531,548,539,0
499,547,558,526,534,441,478,547,481,367,544,536,497,531,548,539,0
498,547,558,527,534,441,479,547,482,367,544,537,498,531,549,539,0
498,547,559,527,534,443,478,548,481,369,545,536,499,532,549,539,0
498,547,559,528,534,442,479,548,481,369,545,537,499,532,550,539,0
500,547,558,528,534,443,478,546,482,370,544,536,499,532,549,539,0
499,547,559,527,534,444,478,548,481,371,544,537,499,532,549,540,0
500,547,558,527,534,443,478,547,482,371,544,536,500,532,550,539,0
500,548,558,527,534,444,478,548,482,372,544,537,500,532,550,539,0
500,547,559,528,534,444,478,547,482,372,544,537,500,532,549,539,0
