0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
402,494,481,527,532,427,483,523,485,503,533,528,428,531,507,512,0
400,493,479,523,529,424,480,520,482,500,529,525,425,529,505,510,0
400,489,480,523,529,425,480,521,482,500,529,525,426,529,505,510,0
400,490,481,524,530,424,481,522,482,500,530,526,426,528,505,511,0
401,492,483,525,531,425,482,523,483,501,530,526,427,530,505,510,0
400,492,482,524,530,425,481,523,482,501,529,525,426,529,504,509,0
397,485,481,521,528,425,478,521,480,498,527,523,425,527,503,507,0
401,490,483,523,530,427,480,523,483,501,530,526,426,529,505,510,0
403,493,487,527,534,430,484,527,486,504,533,529,430,532,508,513,0
403,491,478,527,533,430,484,524,486,504,533,529,429,532,508,513,0
