0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
521,554,530,513,545,448,458,511,467,334,502,505,479,516,500,520,0
522,555,531,514,545,468,460,510,467,335,503,506,479,516,501,521,0
522,554,531,513,545,398,459,510,467,336,503,506,479,516,501,520,0
521,554,531,513,545,432,459,510,466,336,503,505,480,516,501,520,0
522,555,532,514,546,482,460,511,467,337,505,506,481,517,502,522,0
523,556,532,515,546,410,461,511,468,340,505,507,481,517,503,522,0
523,556,533,515,547,418,461,511,469,336,506,508,480,518,504,522,0
524,556,533,515,547,507,462,513,468,343,506,509,481,519,504,523,0
522,554,532,514,545,436,460,511,466,342,504,507,480,517,502,521,0
524,556,534,516,548,416,462,513,469,342,507,509,482,519,504,524,0
