0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
523,547,118,516,503,273,493,255,502,412,511,405,439,565,500,530,2
523,547,117,516,504,272,493,255,503,413,511,406,439,565,500,530,2
524,548,116,517,504,272,493,253,503,414,512,407,439,565,501,531,2
524,548,114,518,506,273,494,251,503,416,512,408,440,566,502,531,2
524,549,110,517,506,274,494,243,503,417,512,408,439,566,502,531,2
524,548,111,518,506,273,494,244,503,417,513,409,439,566,502,532,2
524,549,110,518,507,272,494,241,503,417,513,410,440,566,503,531,2
524,549,115,519,507,274,494,235,503,419,512,411,440,566,503,531,2
525,547,108,517,505,258,497,229,503,412,512,412,441,566,505,531,2
523,549,105,515,508,258,497,240,503,410,512,415,441,566,504,531,2
