0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
387,435,446,386,481,392,352,440,115,334,136,427,417,252,129,456,5
391,436,447,388,481,394,353,442,116,337,138,429,419,254,132,457,5
394,437,448,389,482,395,353,443,116,339,139,431,420,257,139,459,5
396,438,449,390,483,396,355,445,119,341,140,434,421,257,145,460,5
398,439,450,391,484,397,357,446,120,342,142,435,422,259,151,460,5
400,441,451,392,483,398,357,447,121,344,143,437,423,261,154,461,5
402,442,452,393,484,399,357,448,121,344,145,437,423,261,159,462,5
403,442,453,394,484,399,359,449,121,346,145,439,424,262,161,462,5
404,443,453,394,485,400,359,449,121,347,147,440,424,263,164,463,5
405,443,454,395,485,400,359,450,122,349,149,440,425,263,167,463,5
