0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
485,489,406,520,500,454,459,430,473,513,465,437,476,529,454,463,3
486,490,408,519,501,454,458,432,474,514,466,439,477,529,455,439,3
486,490,407,519,501,454,459,433,474,514,466,440,477,529,456,441,3
486,490,408,518,501,454,458,433,473,513,466,441,477,528,456,464,3
486,490,408,519,501,454,458,433,473,513,467,441,477,528,456,442,3
486,490,407,519,501,454,458,433,474,513,467,443,477,528,457,440,3
486,491,407,518,501,454,458,433,473,513,467,441,477,528,457,463,3
486,490,404,519,501,454,458,426,474,514,468,443,478,528,458,444,3
486,490,405,518,501,454,457,428,474,513,467,442,478,528,457,442,3
485,490,406,518,501,453,457,429,473,513,467,444,477,527,458,467,3
