0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
77,527,73,519,533,411,469,106,488,511,532,494,95,489,351,404,1
73,530,69,521,491,300,468,73,489,513,534,497,89,491,339,399,1
74,528,70,522,504,291,469,73,490,514,533,498,86,491,347,404,1
74,533,70,520,499,301,469,83,490,518,533,498,85,490,344,404,1
75,528,71,523,519,346,469,76,490,513,534,499,87,492,344,405,1
75,530,71,523,525,367,470,99,489,513,534,499,87,493,346,411,1
75,531,71,523,522,369,470,104,490,513,534,499,87,493,346,415,1
74,531,71,523,524,369,470,113,489,512,534,499,87,493,342,415,1
74,532,70,523,528,369,469,76,489,512,534,499,84,494,340,413,1
74,531,70,522,528,375,471,99,490,515,534,499,85,494,339,410,1
