0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
513,554,461,532,513,367,477,506,478,422,497,368,492,547,498,533,0
512,554,461,531,514,367,477,507,478,423,497,368,492,547,499,533,0
512,554,457,532,514,367,477,505,478,423,497,368,492,547,499,533,0
513,554,461,532,514,368,477,507,479,424,498,370,493,547,501,532,0
513,552,460,531,515,368,476,507,478,424,497,370,492,546,498,532,0
512,552,457,531,514,367,476,506,478,424,497,369,492,546,498,531,0
512,552,462,531,515,368,477,508,479,425,497,371,492,546,498,531,0
512,552,463,531,515,368,477,508,478,425,497,371,492,546,498,531,0
511,551,464,531,514,368,476,508,478,425,497,372,491,545,498,531,0
512,552,463,532,515,368,477,507,479,426,497,372,492,546,497,531,0
