0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
398,433,132,521,514,447,444,95,491,429,527,492,95,537,338,504,1
399,433,133,521,515,448,444,99,491,430,528,493,99,538,338,504,1
398,433,129,521,515,447,444,93,491,431,527,492,98,538,340,505,1
399,434,132,521,516,448,444,96,491,431,527,493,108,537,342,506,1
399,434,132,522,517,448,445,95,491,433,528,493,103,538,343,506,1
400,435,121,522,517,449,445,96,491,438,532,494,94,538,342,512,1
400,434,116,522,516,450,445,88,491,436,529,494,96,538,339,506,1
400,433,126,523,514,451,445,84,491,438,532,494,101,538,344,513,1
398,432,112,521,513,452,444,85,490,440,531,494,94,538,350,514,1
396,431,115,522,513,452,444,77,490,436,529,497,92,538,344,497,1
