0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
440,524,204,431,535,386,473,475,481,415,485,434,470,531,465,456,2
447,532,207,437,542,392,479,483,489,422,492,441,478,539,472,463,2
446,531,204,435,542,393,479,484,488,423,491,441,477,538,473,463,2
447,532,209,436,541,390,479,481,488,424,497,449,486,543,403,459,2
446,531,199,435,540,388,479,483,488,427,497,451,479,540,449,464,2
442,530,196,428,541,392,478,486,488,427,494,451,472,537,482,465,2
437,526,194,422,537,390,475,484,486,426,492,450,474,536,467,461,2
440,525,168,407,532,370,472,485,482,429,485,445,466,533,466,453,2
442,523,182,414,531,375,470,481,481,426,486,445,468,531,466,452,2
456,536,160,408,539,354,480,491,491,444,489,453,472,543,476,452,2
