0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
460,533,316,460,544,438,480,488,478,412,436,349,464,541,536,499,2
459,534,318,461,544,438,480,489,479,416,437,345,463,541,536,500,2
458,534,318,462,543,439,480,489,479,417,438,347,463,540,536,500,2
455,534,317,461,543,439,480,489,480,417,438,346,462,540,535,500,2
450,534,318,462,543,440,480,488,479,417,439,344,462,540,535,500,2
449,533,318,462,543,439,480,487,479,416,438,342,462,539,534,499,2
448,529,314,459,538,435,476,481,475,413,434,339,455,533,529,496,2
450,535,317,465,544,440,482,489,482,420,442,348,466,544,537,499,2
453,536,320,466,545,440,483,490,483,422,444,349,466,544,537,499,2
447,536,317,465,546,440,482,491,482,424,443,347,466,544,537,499,2
