0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
492,518,481,503,515,421,445,441,469,470,493,467,455,524,338,393,3
494,519,481,502,516,422,445,441,469,470,493,468,454,524,335,396,3
497,519,477,500,514,423,445,438,472,469,475,469,445,526,327,387,3
500,519,480,504,512,422,445,427,471,468,487,469,446,526,338,387,3
501,523,481,501,514,422,444,428,472,468,477,470,447,528,335,388,3
499,522,483,506,512,420,443,378,473,463,475,465,445,527,331,392,3
498,524,485,506,515,419,445,409,471,462,489,468,447,525,328,387,3
498,525,487,506,515,419,445,414,471,461,489,469,448,525,327,384,3
499,522,484,505,513,419,444,415,469,459,490,467,447,523,326,389,3
497,522,484,504,513,419,443,418,469,459,489,467,446,523,327,390,3
