0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
482,545,516,523,478,355,458,505,487,496,490,417,502,541,340,483,3
483,544,517,525,479,354,459,504,486,496,491,419,502,541,342,485,3
484,545,517,525,480,355,459,505,486,496,491,420,502,541,344,485,3
483,543,517,524,480,356,458,504,486,496,491,421,502,541,343,485,3
482,542,515,522,479,355,456,503,484,494,489,420,501,539,342,483,3
483,542,516,524,479,355,457,504,484,494,491,421,500,539,345,485,3
483,542,516,524,480,355,457,504,484,494,491,421,500,539,345,485,3
483,542,516,524,480,355,457,504,484,494,491,421,500,538,345,486,3
484,542,517,524,481,354,457,505,484,494,491,422,500,539,346,486,3
484,542,516,522,480,353,456,504,483,494,490,422,500,538,345,485,3
