0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
208,544,457,527,544,460,437,33,483,471,439,467,388,525,481,515,1
204,545,456,528,544,460,436,32,483,471,439,468,387,525,481,516,1
212,545,457,527,544,460,437,31,483,472,440,468,387,525,482,517,1
208,544,457,527,544,460,438,32,483,472,441,468,387,526,481,516,1
208,545,453,528,544,461,438,30,483,472,442,469,385,526,486,517,1
210,545,457,528,545,461,439,30,484,473,442,470,383,527,485,518,1
202,545,458,528,543,459,439,30,484,470,443,471,381,527,484,518,1
220,545,461,528,540,454,439,31,484,471,444,471,381,527,485,518,1
206,544,461,529,539,455,441,29,484,471,445,471,386,527,487,518,1
189,544,459,529,540,456,440,29,485,475,446,471,385,527,487,519,1
