0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
525,562,427,512,453,308,462,372,490,373,482,457,349,539,305,428,2
525,562,428,512,451,295,462,352,490,369,481,455,344,539,305,429,2
531,560,408,510,456,298,465,370,490,374,484,460,349,539,315,429,2
530,561,430,514,451,290,462,319,490,359,486,463,353,539,309,430,2
527,559,413,511,459,306,468,370,489,381,497,470,357,534,322,431,2
521,560,397,511,462,304,468,361,490,381,492,471,353,536,318,429,2
524,561,396,511,464,307,468,361,490,380,492,471,353,536,318,429,2
524,561,384,510,465,307,468,362,489,382,492,471,348,536,321,429,2
524,561,386,510,466,308,469,361,490,383,492,471,348,537,321,430,2
521,562,382,510,468,307,468,358,490,381,491,471,347,538,320,429,2
