0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
422,555,110,540,524,488,461,59,477,512,527,487,335,491,420,529,1
420,554,87,539,522,439,461,53,477,517,526,489,332,491,420,528,1
420,555,93,540,530,446,461,51,478,517,527,490,333,492,424,529,1
421,555,93,540,530,491,461,51,478,517,527,490,335,493,425,529,1
420,553,96,538,528,480,460,52,477,515,525,489,334,491,423,527,1
419,555,94,539,529,457,460,52,478,517,527,491,334,493,424,529,1
420,556,92,540,530,443,461,50,479,517,528,492,333,494,426,530,1
418,556,92,540,531,479,462,53,480,519,528,493,337,495,427,531,1
419,557,92,542,533,491,463,51,481,520,530,495,336,497,427,532,1
420,557,91,542,532,458,464,52,481,519,530,495,336,497,428,532,1
