0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
268,498,82,514,528,376,468,453,495,548,480,450,101,511,443,477,1
286,492,86,517,527,381,467,446,495,546,479,448,101,512,448,479,1
281,499,82,515,518,358,467,450,495,547,480,449,101,512,449,478,1
275,492,83,518,526,385,468,456,495,548,480,450,100,511,447,478,1
288,493,86,519,525,387,468,442,495,547,480,450,101,512,450,479,1
286,496,85,518,528,389,468,442,495,547,480,451,101,512,450,479,1
297,497,87,518,526,386,468,447,495,547,480,451,102,513,449,479,1
296,500,94,519,535,429,468,451,495,546,482,451,102,514,452,482,1
299,500,101,519,534,436,467,449,494,545,482,451,102,513,453,481,1
304,499,99,519,531,437,467,447,494,543,482,450,100,513,417,487,1
