0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
423,501,490,490,521,429,464,537,464,520,499,543,329,506,464,486,0
415,475,486,489,526,442,464,539,464,520,499,543,320,506,464,486,0
421,480,489,491,527,446,465,539,465,521,501,544,325,508,465,488,0
427,495,491,491,525,441,466,539,466,522,502,545,329,508,466,490,0
427,496,491,492,525,441,466,539,466,523,503,545,329,509,467,490,0
428,497,493,492,526,443,465,540,467,524,503,545,330,510,467,491,0
429,494,494,493,526,443,467,540,467,522,503,545,332,509,467,491,0
433,508,497,492,516,432,462,538,469,524,503,547,345,514,472,490,0
434,510,494,493,519,434,467,539,468,525,505,546,327,511,471,495,0
436,435,497,498,448,366,471,539,468,524,506,544,339,511,475,498,0
