0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
446,513,372,496,542,443,472,470,493,532,472,412,400,520,481,509,0
447,513,373,497,541,443,471,470,493,533,473,412,400,520,484,510,0
448,513,373,496,542,445,471,471,493,534,471,410,401,521,485,511,0
448,513,374,497,541,445,471,471,492,534,471,409,401,521,485,511,0
448,514,374,499,541,445,471,472,493,535,471,410,402,521,486,512,0
448,514,376,499,542,445,471,473,493,535,472,410,403,522,487,513,0
449,515,376,499,541,447,471,473,493,535,471,410,403,522,487,513,0
451,516,379,502,542,448,473,475,494,537,474,414,406,523,489,514,0
451,516,380,502,542,448,473,475,495,537,474,415,406,524,490,515,0
452,517,378,501,542,449,473,476,494,537,473,415,406,524,491,515,0
