0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
539,524,551,522,546,414,438,526,473,161,428,432,531,531,513,465,3
537,524,552,521,542,477,439,528,473,164,428,432,531,531,513,466,3
537,524,551,521,542,416,439,528,473,165,428,432,531,532,513,466,3
536,524,551,520,540,409,439,527,473,166,428,434,531,531,513,466,3
536,524,549,520,540,479,438,527,472,167,428,434,530,531,512,466,3
535,523,548,521,540,430,439,526,472,167,429,434,530,530,512,467,3
534,523,546,521,539,407,439,526,473,164,433,436,528,530,512,469,3
534,523,547,520,537,467,439,526,472,160,430,433,529,530,512,468,3
535,525,550,523,538,431,439,527,474,164,431,434,531,532,514,470,3
535,524,549,524,542,403,439,527,473,165,433,435,530,531,513,470,3
