0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
415,194,255,294,462,350,365,388,355,362,422,454,383,390,346,405,5
415,194,256,294,462,350,366,389,355,361,422,454,384,390,345,405,5
414,192,252,292,460,348,363,388,354,359,420,452,382,388,343,403,5
415,193,254,292,461,349,364,389,355,359,421,453,382,389,344,404,5
415,193,254,292,461,349,365,389,355,360,422,453,383,390,345,404,5
414,192,252,291,460,347,364,389,354,359,421,452,382,389,344,403,5
414,193,253,291,461,348,364,389,354,360,421,452,382,390,344,403,5
415,194,255,292,461,348,364,390,355,361,422,453,383,390,345,404,5
416,195,255,293,463,350,365,391,356,362,423,454,384,391,346,405,5
417,196,256,294,463,350,366,392,357,364,424,455,385,392,347,406,5
