0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
376,541,471,558,541,509,451,35,434,133,498,471,338,473,512,523,1
371,543,471,560,542,426,451,34,436,134,501,473,341,475,513,525,1
376,543,460,558,543,444,452,34,438,134,504,476,333,476,514,526,1
365,543,464,559,545,510,452,34,438,132,502,474,340,477,516,526,1
376,544,473,558,543,426,452,35,441,147,503,475,344,479,515,526,1
369,543,449,560,544,484,453,34,437,114,494,463,349,476,518,526,1
338,541,425,559,546,507,454,35,445,155,498,475,332,481,515,524,1
328,541,423,559,547,435,454,34,445,159,498,477,330,482,516,525,1
315,541,430,560,548,466,454,34,447,163,500,480,335,482,515,525,1
296,541,433,560,548,494,454,34,448,173,501,481,341,484,515,525,1
