0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
429,512,435,500,529,426,460,521,464,471,511,511,335,503,489,502,0
429,512,438,501,528,426,461,521,464,472,512,510,333,503,488,492,0
429,511,438,501,528,426,460,521,464,472,511,510,334,503,487,492,0
428,510,438,500,528,427,460,521,463,471,511,509,332,503,486,493,0
428,511,439,501,529,428,461,522,464,472,512,510,328,503,485,501,0
430,510,444,501,529,428,461,522,464,476,512,510,365,505,495,499,0
429,510,446,501,531,430,461,523,465,476,512,511,358,506,493,497,0
429,510,446,501,531,431,461,523,465,476,512,510,356,506,493,497,0
429,510,446,501,531,431,461,524,465,475,512,510,356,506,493,507,0
430,510,445,502,531,432,462,523,465,476,512,510,353,506,493,494,0
