0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
474,558,200,486,501,91,476,162,473,309,465,412,493,554,463,480,2
475,558,194,486,500,97,476,173,473,311,466,412,493,554,465,482,2
469,555,223,486,501,85,474,142,473,314,463,413,496,554,466,479,2
468,553,183,485,507,91,476,119,473,297,479,420,486,553,453,467,2
469,552,185,486,509,95,477,142,473,300,484,420,488,553,463,489,2
470,552,192,486,509,98,477,153,472,307,486,422,485,552,464,491,2
471,552,190,486,511,102,478,161,473,309,488,421,486,552,463,492,2
471,552,185,486,514,110,479,164,474,310,489,423,486,553,466,494,2
470,552,177,485,515,108,479,158,473,309,490,424,486,552,465,493,2
470,552,178,486,517,115,479,158,474,308,491,423,486,553,466,495,2
