0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
414,498,449,493,483,355,420,293,451,497,448,479,236,436,338,365,1
412,496,447,491,481,354,418,293,449,495,448,478,236,436,338,369,1
379,453,426,491,473,358,417,275,450,497,449,480,240,438,339,380,1
371,435,413,495,463,356,420,273,449,492,449,479,240,438,341,361,1
407,484,452,495,462,330,412,143,449,458,461,484,248,443,346,376,1
422,498,457,493,470,352,413,208,448,478,455,482,240,441,345,378,1
415,499,456,494,477,356,416,211,450,489,456,485,229,443,343,385,1
428,504,462,496,477,361,417,226,450,491,457,486,237,444,346,360,1
433,508,466,498,481,365,419,235,452,493,460,487,241,447,348,377,1
422,504,458,493,476,355,415,232,448,491,457,483,236,442,344,385,1
