0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
435,496,480,512,526,425,466,516,482,510,509,540,425,538,449,491,0
436,497,481,513,526,427,467,516,483,510,510,541,426,538,450,492,0
436,498,481,512,526,423,467,517,482,510,510,541,426,538,451,493,0
435,480,469,511,521,445,466,514,482,510,509,539,423,537,449,492,0
436,482,471,512,522,445,466,515,481,509,509,540,425,537,450,492,0
436,483,472,512,523,445,466,515,481,510,509,540,425,537,450,493,0
437,484,473,512,523,446,466,515,481,510,510,540,425,537,451,493,0
433,491,477,510,520,424,467,519,483,505,507,527,410,538,430,496,0
431,502,486,513,506,372,467,517,482,506,510,534,406,535,421,497,0
433,507,481,514,509,381,467,515,483,508,512,535,409,536,429,500,0
