0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
411,459,411,361,482,383,317,417,80,300,223,410,403,217,250,462,5
415,461,415,363,485,386,320,421,81,305,227,414,406,220,254,464,5
417,461,416,364,485,387,322,422,83,307,228,417,406,220,260,464,5
418,462,417,365,485,388,323,423,85,309,230,419,407,221,262,464,5
419,462,417,366,485,388,325,424,86,312,232,421,408,223,262,464,5
420,462,419,368,485,389,326,425,86,314,234,422,409,223,265,465,5
420,462,420,368,485,389,326,426,87,315,235,425,409,223,268,465,5
421,463,421,369,485,390,326,426,88,317,237,426,410,224,271,465,5
422,463,422,369,486,390,328,427,88,318,239,427,410,224,273,465,5
422,463,422,370,485,390,328,428,88,320,239,428,411,225,273,465,5
