0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
466,488,185,463,508,380,460,479,465,368,502,486,475,538,412,423,2
470,490,185,466,509,380,460,475,466,379,503,489,475,537,414,426,2
471,491,181,466,511,380,460,474,466,378,503,489,475,537,414,452,2
471,492,186,467,510,378,461,474,466,380,504,491,475,537,415,431,2
471,491,183,468,510,377,461,473,466,381,503,491,476,537,416,426,2
471,492,184,469,510,376,462,470,467,381,504,492,476,538,416,452,2
472,492,184,468,510,377,462,470,466,382,503,491,476,537,416,434,2
470,491,178,468,510,379,461,473,466,384,504,490,476,537,416,428,2
471,491,183,468,509,379,461,473,466,385,503,490,476,537,417,451,2
470,491,179,468,509,379,461,473,466,384,503,489,476,537,417,432,2
