0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
397,464,345,519,529,466,435,265,483,527,507,522,103,502,325,376,1
394,463,344,519,528,466,435,262,483,527,507,522,101,501,324,377,1
401,468,348,519,528,466,436,273,483,527,507,522,101,502,314,399,1
402,468,343,520,529,467,436,269,482,527,508,522,98,502,320,390,1
406,469,348,520,528,466,437,284,483,528,507,522,99,502,311,367,1
407,469,344,520,528,466,437,279,483,527,507,522,98,502,316,371,1
408,470,344,521,529,467,438,277,483,528,508,523,98,503,320,400,1
402,467,352,521,529,468,439,281,483,527,508,523,101,503,320,383,1
404,469,349,520,529,467,438,281,482,527,508,522,98,503,319,371,1
404,469,350,520,528,467,438,279,482,527,508,523,97,503,321,387,1
