0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
446,453,384,382,474,413,308,406,275,377,315,484,449,289,377,472,5
445,453,383,383,473,457,310,405,276,378,315,484,448,290,377,472,5
446,454,383,383,474,429,310,404,276,378,316,484,449,290,376,473,5
446,454,383,383,474,421,312,403,276,376,317,485,449,290,377,473,5
447,455,384,383,474,461,311,404,277,377,317,485,449,291,377,473,5
447,454,384,384,474,416,314,402,276,377,317,484,449,291,377,473,5
447,455,384,384,474,436,314,403,277,376,317,484,449,292,377,473,5
447,455,383,384,474,440,312,402,278,376,318,485,449,293,378,473,5
447,455,383,385,475,416,313,403,278,376,319,485,449,292,377,473,5
447,456,383,385,475,456,315,403,279,375,319,485,449,293,378,473,5
