0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
522,526,501,526,501,356,456,426,488,490,511,457,498,543,470,508,3
522,526,501,526,502,356,456,426,487,490,512,458,499,543,472,509,3
521,526,500,526,502,355,456,424,487,490,512,458,499,543,472,509,3
521,526,500,526,502,354,457,422,487,490,511,458,499,543,471,508,3
521,526,499,526,502,353,456,422,487,489,511,458,498,543,472,508,3
521,526,499,525,503,353,456,421,487,489,511,458,499,543,472,508,3
521,527,500,526,503,354,457,422,487,490,511,459,499,544,472,509,3
521,527,500,526,503,354,458,422,487,489,511,459,498,543,472,509,3
520,526,499,526,503,353,457,422,486,489,512,459,498,542,473,509,3
520,526,499,525,503,353,457,421,486,489,511,459,499,543,472,508,3
