0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
452,510,418,473,490,304,447,417,405,317,423,421,493,500,449,432,2
451,510,418,473,491,302,447,417,405,316,423,421,493,500,450,453,2
451,509,419,472,493,303,447,420,405,317,423,421,493,499,451,431,2
450,508,419,472,496,302,447,420,405,318,423,421,493,498,451,441,2
452,502,416,472,496,305,448,424,406,321,422,422,496,500,451,451,2
404,482,411,474,503,311,450,435,408,327,420,425,497,502,451,432,2
412,492,426,476,490,293,448,421,407,330,418,424,497,501,447,438,2
399,501,446,477,494,296,446,395,409,319,412,427,494,508,411,410,2
410,501,441,476,492,296,447,408,409,321,419,426,494,502,445,430,2
400,500,431,476,500,305,449,425,410,326,422,427,495,502,452,454,2
