0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
473,502,470,504,528,493,442,465,488,523,334,522,537,487,519,418,3
475,503,470,504,528,390,443,465,488,523,335,522,538,489,519,422,3
474,503,467,505,527,490,444,464,488,523,337,523,537,489,521,424,3
476,505,469,506,529,391,445,464,489,525,339,524,538,492,519,427,3
475,505,470,504,528,475,444,464,488,524,338,523,538,492,518,428,3
476,506,470,505,528,427,446,465,488,524,339,524,539,493,519,430,3
477,506,467,506,528,400,446,462,488,524,342,523,539,494,517,432,3
476,506,468,506,528,497,446,463,488,524,342,523,539,494,513,432,3
476,507,471,504,530,388,446,465,488,524,342,523,538,495,512,433,3
477,507,467,506,529,483,446,463,488,523,344,523,538,495,509,434,3
