0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
511,517,419,530,509,466,473,434,490,513,436,422,494,541,410,369,3
511,518,419,530,510,468,473,434,490,514,437,423,495,541,411,370,3
511,518,421,530,512,469,473,435,490,515,437,423,495,541,411,370,3
511,518,421,530,511,468,473,434,489,513,437,423,495,540,411,371,3
512,519,422,531,512,470,473,436,490,515,437,424,495,541,412,371,3
512,519,424,531,512,470,474,438,489,514,438,423,494,540,412,373,3
511,518,422,531,511,470,474,435,489,513,439,423,493,540,413,373,3
511,518,422,531,510,470,473,434,488,512,439,423,493,540,413,374,3
510,518,421,530,510,469,473,433,487,511,438,423,493,539,412,374,3
509,517,421,528,509,469,472,433,486,511,437,422,492,538,411,373,3
