0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
487,558,31,497,516,420,454,33,431,33,510,471,536,540,479,508,2
485,565,31,501,516,452,453,34,433,35,512,473,542,543,483,511,2
505,560,32,503,513,471,454,34,432,35,508,472,542,542,483,509,2
506,560,31,503,513,440,454,34,432,34,508,472,541,542,483,509,2
507,560,32,503,513,416,453,35,431,34,508,471,541,542,483,509,2
502,556,32,499,510,423,451,34,429,33,505,469,537,538,480,505,2
508,560,32,504,513,443,453,33,431,34,507,471,541,542,484,509,2
510,559,31,504,512,487,454,34,431,34,508,472,540,541,484,509,2
496,563,31,504,514,457,453,33,431,34,508,472,541,542,485,509,2
506,561,31,505,514,440,453,35,431,34,508,472,540,541,484,509,2
