0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
504,523,489,513,518,400,414,197,469,383,503,471,430,531,532,501,1
504,523,489,513,519,401,411,191,469,384,503,472,430,530,532,501,1
504,523,489,513,519,401,412,192,469,383,503,472,431,531,532,502,1
504,523,489,514,518,401,412,190,469,384,503,472,431,531,532,501,1
504,523,488,513,518,401,413,191,470,384,504,472,431,531,532,502,1
503,523,489,514,519,400,413,187,470,384,504,472,430,531,532,502,1
503,523,489,514,518,400,413,183,470,384,504,472,431,531,532,502,1
503,523,488,514,519,401,414,181,470,385,504,473,432,531,532,502,1
504,523,488,514,519,400,412,174,470,385,504,473,430,531,532,502,1
503,523,488,514,519,400,412,176,470,385,504,473,431,531,532,503,1
