0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
450,487,189,488,524,427,454,186,418,104,504,449,516,520,444,467,2
449,486,187,489,524,428,455,198,419,103,505,450,516,520,445,465,2
452,488,188,490,525,429,456,198,420,108,505,450,517,521,446,441,2
453,489,186,490,525,429,456,200,421,107,506,450,517,521,446,444,2
453,489,184,491,525,430,456,205,422,107,506,451,517,522,446,468,2
450,487,183,491,526,431,456,202,423,106,507,452,517,522,446,465,2
451,488,184,492,526,431,456,204,423,107,506,451,517,521,447,441,2
448,486,183,491,525,431,456,205,423,108,506,452,517,521,446,448,2
447,485,182,492,525,431,456,204,424,108,506,452,516,521,447,470,2
448,486,181,492,525,431,456,207,424,107,507,452,516,521,447,442,2
