0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
506,559,364,542,552,468,482,491,485,506,373,466,471,533,424,477,0
507,559,361,542,552,468,483,491,485,506,374,466,472,533,425,478,0
506,559,359,543,551,468,483,491,485,506,374,467,471,533,425,477,0
507,559,362,542,552,468,482,492,486,507,374,467,472,534,425,478,0
507,559,358,543,552,469,483,492,486,506,375,467,472,534,425,478,0
507,559,360,543,552,468,483,491,486,506,375,467,472,534,425,478,0
507,559,358,543,552,469,483,491,486,507,376,467,472,534,426,478,0
507,560,362,543,552,469,483,492,486,507,376,467,472,534,426,478,0
507,559,360,542,552,469,483,492,486,507,376,467,472,534,426,479,0
507,560,362,543,552,469,484,492,486,507,377,468,472,534,426,479,0
