0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
527,557,66,531,488,426,471,210,467,281,533,526,436,527,375,502,2
528,557,67,532,489,467,472,199,468,282,534,527,438,529,376,503,2
527,556,67,531,489,449,472,188,468,283,533,527,438,529,376,503,2
527,557,70,532,490,427,472,198,468,284,534,527,440,530,378,503,2
527,557,70,532,489,479,472,198,469,284,534,527,441,530,379,504,2
528,558,70,533,490,442,473,186,469,285,535,528,442,531,380,504,2
528,557,72,532,491,426,472,181,470,285,534,529,443,531,380,505,2
528,558,73,533,492,433,473,183,470,285,535,529,443,532,381,505,2
528,558,73,533,492,480,473,189,470,286,535,528,443,532,382,505,2
528,558,74,533,492,458,473,185,471,287,535,529,444,532,383,506,2
