0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
406,512,322,460,553,466,463,557,436,242,383,380,500,542,501,493,2
405,513,321,461,553,466,464,557,438,242,386,382,501,543,501,494,2
406,514,320,463,553,466,464,557,439,245,387,383,501,543,500,494,2
406,514,319,463,553,466,464,557,440,251,384,380,501,543,500,492,2
405,514,319,464,553,466,464,557,441,259,388,383,502,543,500,492,2
407,515,317,465,554,466,465,557,442,257,388,383,502,544,500,493,2
406,516,314,466,554,466,465,557,442,258,388,379,502,543,501,494,2
406,516,316,466,553,466,465,557,443,266,392,383,502,544,502,494,2
406,517,317,467,554,466,465,558,444,259,392,384,502,544,502,496,2
405,517,313,467,554,466,465,558,444,260,387,379,503,544,502,496,2
