0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
458,490,511,499,519,446,449,372,442,403,490,508,444,499,496,482,0
458,492,511,499,518,447,449,374,442,406,490,510,445,499,496,480,0
459,491,511,500,519,448,449,375,443,409,491,511,447,500,498,508,0
459,491,511,499,518,448,449,377,443,411,491,510,447,500,498,484,0
460,492,511,500,518,447,449,377,444,411,491,509,447,500,497,480,0
460,492,511,500,518,448,449,379,445,413,491,510,448,500,498,510,0
459,490,512,500,518,448,449,379,445,414,493,512,449,501,498,485,0
451,487,512,500,518,448,449,380,445,415,493,512,450,501,498,480,0
450,486,512,500,517,448,449,380,445,416,494,513,450,501,499,510,0
451,487,511,501,517,449,449,380,446,417,494,513,450,501,499,483,0
