0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
510,537,96,491,477,256,500,350,494,432,507,391,478,564,434,497,2
511,538,96,491,478,258,500,352,495,432,507,392,479,564,436,498,2
513,539,96,492,479,258,500,351,495,432,508,392,480,563,438,498,2
514,539,96,492,480,259,500,353,496,432,508,393,480,564,439,499,2
515,540,96,494,482,261,500,353,496,433,509,393,481,564,441,499,2
516,540,96,494,482,263,500,355,496,433,509,394,482,564,441,499,2
516,541,96,496,483,264,500,350,497,432,512,395,482,564,442,501,2
517,542,96,496,484,267,499,350,497,432,515,403,480,563,443,502,2
518,542,96,495,485,266,500,350,497,432,516,402,481,563,444,502,2
519,542,96,494,485,265,500,358,497,432,508,396,483,564,446,494,2
