0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
518,540,550,520,496,374,414,375,476,389,412,385,529,558,366,397,3
516,540,550,520,496,374,413,372,475,384,409,382,527,558,293,393,3
518,540,551,518,499,375,412,366,476,386,406,385,528,557,285,388,3
519,539,551,517,502,373,412,362,476,389,407,384,527,557,289,390,3
520,539,551,518,502,374,412,362,476,390,409,386,527,557,295,392,3
519,538,551,516,503,373,411,356,475,381,408,386,527,556,295,391,3
518,538,550,516,504,372,411,353,474,370,408,384,527,555,297,391,3
518,538,548,519,499,373,413,359,474,381,410,385,527,555,304,396,3
517,539,549,518,499,374,413,359,474,385,412,387,528,556,307,397,3
519,539,550,517,498,375,412,357,475,390,414,392,522,557,276,388,3
