0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
509,552,80,465,518,411,474,511,486,128,507,477,123,548,349,403,2
503,550,80,445,525,362,477,503,489,191,485,467,209,535,337,389,2
499,549,78,464,515,371,475,490,479,144,464,446,242,541,332,384,2
495,544,76,459,517,387,469,485,475,112,485,454,218,541,336,392,2
499,542,78,467,509,379,469,482,474,151,502,465,255,535,337,407,2
494,542,77,464,512,379,467,483,473,124,495,462,247,537,339,395,2
493,541,76,463,514,384,466,482,472,96,489,457,212,538,338,392,2
494,540,75,462,513,386,466,481,471,89,486,455,216,537,340,395,2
495,541,74,465,514,387,466,480,471,86,485,450,199,538,341,396,2
496,541,73,463,514,388,466,481,471,84,484,448,195,538,341,400,2
