0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
484,429,415,415,499,408,369,346,351,162,348,464,431,347,463,472,5
459,401,406,387,475,410,338,314,319,121,317,438,404,315,436,447,5
461,404,417,390,477,396,342,318,323,126,321,440,407,319,439,449,5
467,411,396,396,483,383,348,325,331,135,328,447,413,326,445,456,5
464,410,396,395,482,387,347,323,330,136,327,445,412,326,444,454,5
468,413,412,398,484,409,350,325,333,136,330,448,415,329,446,456,5
464,409,428,394,480,407,347,322,329,136,327,444,411,326,442,452,5
462,409,394,394,480,376,346,321,329,136,327,443,410,325,441,452,5
464,411,397,397,481,385,350,322,333,140,330,445,412,329,444,454,5
465,412,399,398,483,394,350,323,334,141,331,446,414,330,445,455,5
