0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
406,469,453,496,480,330,433,376,455,438,508,487,330,476,330,399,0
407,474,456,495,480,328,432,374,454,437,507,487,333,476,329,389,0
405,477,458,495,482,328,433,378,456,439,508,489,332,478,331,390,0
405,477,458,496,481,328,434,375,455,436,508,488,338,478,331,406,0
405,478,455,492,484,332,435,381,456,439,509,490,335,479,331,384,0
406,479,458,491,477,327,431,373,453,435,506,486,337,476,329,390,0
401,491,467,497,481,324,433,361,455,434,509,489,344,480,330,400,0
406,490,466,497,480,325,433,353,455,436,509,489,342,479,331,389,0
408,489,466,495,477,325,432,352,454,436,507,487,342,478,330,392,0
407,485,462,492,474,322,429,350,451,432,504,484,340,475,328,402,0
