0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
491,518,517,485,512,479,447,522,449,459,467,507,433,474,517,501,0
488,520,514,487,512,386,449,520,454,435,434,516,428,474,523,502,0
444,519,522,347,538,466,296,535,268,227,416,471,403,221,541,488,0
419,517,242,491,519,455,424,535,409,128,460,510,458,473,299,386,0
480,504,506,484,500,397,436,508,433,386,483,515,352,476,428,477,0
482,507,508,485,502,482,438,516,436,396,482,520,367,480,431,480,0
471,502,508,485,511,382,440,521,438,400,484,521,373,482,435,482,0
484,514,516,491,516,474,445,527,443,402,489,527,377,489,441,488,0
489,518,518,493,517,419,446,529,445,407,491,529,379,492,442,490,0
489,519,518,493,518,397,447,530,445,408,491,530,382,492,442,490,0
