0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
452,535,500,522,501,354,469,499,471,382,527,514,510,532,359,447,0
453,536,500,523,503,356,470,496,472,383,527,515,510,532,360,448,0
442,519,501,522,509,342,469,498,472,383,527,515,509,532,359,447,0
437,512,499,522,515,358,469,499,472,384,528,515,510,532,359,448,0
433,511,497,523,516,361,469,498,472,385,527,515,510,532,360,448,0
449,528,500,522,481,357,469,495,472,383,527,515,510,532,361,448,0
474,539,502,523,477,356,469,491,472,382,528,515,510,532,361,448,0
474,540,503,522,480,358,469,497,472,383,528,516,510,532,362,449,0
474,540,504,522,480,358,469,497,472,383,527,515,510,531,361,448,0
475,541,503,523,482,358,469,494,472,383,528,516,510,532,362,449,0
