0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
531,512,497,524,535,425,444,305,385,38,499,467,539,534,477,492,2
531,512,501,525,536,487,445,295,386,38,499,470,539,534,478,493,2
531,509,500,524,537,440,444,284,386,39,498,470,540,534,478,493,2
531,511,501,525,538,423,445,286,386,38,499,470,540,534,479,494,2
531,513,501,525,538,502,445,279,387,38,499,471,540,534,479,494,2
532,514,501,525,539,411,445,269,387,40,499,471,540,534,479,495,2
532,515,502,525,538,462,445,276,388,39,500,471,540,534,479,495,2
522,511,505,525,544,453,441,242,389,38,500,472,540,534,479,495,2
523,515,506,527,546,425,441,210,390,38,500,473,541,534,480,496,2
529,521,486,521,540,503,445,303,389,38,502,471,542,535,483,498,2
