0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
468,526,389,500,525,467,451,486,467,494,506,513,481,528,455,511,3
469,527,392,501,527,389,452,486,468,494,507,514,482,529,456,512,3
468,516,380,504,520,400,452,486,468,494,508,514,481,529,457,512,3
472,519,395,504,521,504,453,488,469,495,506,514,482,529,457,511,3
472,520,395,504,522,383,453,488,468,494,506,514,482,528,457,511,3
472,521,388,504,521,406,453,484,468,493,507,515,482,528,458,511,3
468,526,387,502,529,509,453,490,468,494,507,514,482,528,460,512,3
462,527,365,502,528,415,452,485,468,494,507,514,482,528,460,512,3
467,528,379,503,527,404,453,486,468,494,507,515,483,528,460,512,3
468,529,380,503,529,512,453,488,469,494,508,515,483,529,460,512,3
