0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
158,506,29,529,549,496,476,65,473,484,541,519,278,468,370,517,1
145,509,27,531,549,517,476,59,475,486,543,521,276,470,373,519,1
140,512,27,532,551,511,477,60,476,488,544,522,277,473,377,521,1
134,513,29,533,551,490,478,59,477,489,544,523,276,474,379,522,1
134,514,27,534,551,473,478,59,476,491,544,523,272,475,381,522,1
136,514,28,534,551,465,478,59,476,491,544,523,269,476,381,522,1
132,515,27,534,551,469,478,59,476,492,545,524,267,476,382,522,1
128,516,25,535,552,474,478,58,477,491,545,524,266,476,383,523,1
126,517,26,535,551,511,478,55,477,491,545,524,264,477,385,523,1
127,517,24,535,552,502,479,57,477,492,546,525,263,477,386,524,1
