0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
467,558,536,535,511,260,400,98,493,380,549,518,340,551,229,466,1
463,554,533,533,509,252,394,97,491,378,546,516,345,549,229,464,1
472,559,538,540,516,261,403,98,497,384,552,521,341,554,232,470,1
473,558,536,539,515,256,402,98,496,384,551,520,343,553,232,469,1
454,548,529,538,499,191,402,95,495,389,550,521,316,551,220,467,1
454,548,527,536,503,228,404,95,491,382,546,517,341,548,230,466,1
466,554,530,532,506,260,393,96,488,380,543,514,357,545,231,463,1
474,560,536,538,513,266,397,97,494,383,549,519,371,552,239,469,1
474,559,534,540,514,265,405,97,495,385,550,520,364,553,237,470,1
473,557,534,537,512,264,407,98,493,383,548,518,365,551,238,468,1
