0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
434,396,446,372,460,453,322,443,222,361,202,421,437,280,286,467,5
436,398,448,375,462,422,323,445,224,363,205,424,439,282,289,468,5
437,399,449,376,464,420,325,447,225,365,206,427,441,283,292,470,5
438,400,449,376,465,453,325,448,226,365,207,428,441,284,294,470,5
439,401,450,377,465,455,326,449,227,365,209,430,442,285,296,471,5
439,401,450,378,466,414,327,449,228,367,209,431,442,286,298,471,5
440,402,451,379,466,427,327,449,229,367,211,431,442,287,298,471,5
440,403,451,379,466,460,328,449,228,368,212,432,442,288,301,471,5
442,404,452,380,467,418,329,451,230,369,212,434,443,289,302,472,5
441,404,452,381,467,420,328,450,230,369,214,434,443,290,303,472,5
