0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
526,542,433,536,512,489,466,426,489,523,437,419,497,539,420,382,3
525,542,434,535,511,488,467,427,488,522,438,421,497,538,422,382,3
525,541,436,536,511,488,468,427,488,520,441,420,496,538,423,384,3
525,542,436,537,512,489,470,425,489,520,442,419,496,538,425,385,3
523,540,434,534,510,487,467,424,488,521,441,419,496,537,424,385,3
523,541,437,532,510,487,465,427,488,522,439,422,496,537,424,384,3
523,541,439,534,511,487,466,428,488,522,441,424,496,537,425,385,3
523,541,438,534,510,486,468,427,487,520,442,425,496,536,426,386,3
522,539,437,533,509,486,467,426,486,520,442,424,495,536,426,386,3
521,539,437,532,509,484,466,425,486,519,442,424,494,535,425,386,3
